stc_id,entity_type,entity_text,entity_length,token_count,start_pos,end_pos
PKS_001.008.461.001,LOC,Ấn Độ,5,2,16,17
PKS_001.008.461.001,LOC,Mã Lai,6,2,21,22
PKS_001.008.461.001,LOC,Sa Huỳnh,8,2,25,26
PKS_001.008.461.001,PER,Việt,4,1,32,32
PKS_001.008.461.001,LOC,Đông Sơn,8,2,38,39
PKS_001.008.461.001,PER,Hán,3,1,45,45
PKS_001.008.461.001,LOC,Khổng Mạnh,10,2,48,49
PKS_001.008.461.001,LOC,Bắc,3,1,53,53
PKS_001.008.461.001,PER,Môn Khmer,9,2,59,60
PKS_001.008.461.001,LOC,Óc Eo,5,2,63,64
PKS_001.008.461.001,LOC,Phù Nam,7,2,66,67
PKS_001.008.461.002,LOC,Đa Đảo,6,2,11,12
PKS_001.008.461.002,TME,Công nguyên,11,2,24,25
PKS_001.008.461.003,LOC,Nam Đảo,7,2,21,22
PKS_001.008.461.003,TME,thế kỷ I trước Công nguyên - thế kỷ I sau Công nguyên,53,13,34,46
PKS_001.008.461.005,LOC,VƯƠNG QUỐC CHAMPA,17,3,1,3
PKS_001.008.461.005,TME,THẾ KỶ II,9,3,5,7
PKS_001.008.461.005,TME,THẾ KỶ X,8,3,9,11
PKS_001.008.461.005,LOC,GIAO CHÂU,9,2,18,19
PKS_001.008.461.006,TME,năm 192,7,2,4,5
PKS_001.008.461.006,TME,năm 757,7,2,7,8
PKS_001.008.461.006,PER,Khu Liên,8,2,19,20
PKS_001.008.461.006,TME,năm 192,7,2,23,24
PKS_001.008.461.007,LOC,Khu Liên,8,2,3,4
PKS_001.008.461.007,LOC,Cửu Chân,8,2,9,10
PKS_001.008.461.007,PER,Triệu Thị Trinh,15,3,17,19
PKS_001.008.461.007,TME,năm 248,7,2,23,24
PKS_001.008.461.007,PER,Lục Dận,7,2,33,34
PKS_001.008.461.007,TITLE,An Nam Hiệu úy,14,4,37,40
PKS_001.008.461.007,LOC,Giao Châu,9,2,42,43
PKS_001.008.461.008,LOC,Giao Châu,9,2,4,5
PKS_001.008.461.008,LOC,Lâm Ấp,6,2,8,9
PKS_001.008.462.001,LOC,Thọ Linh,8,2,3,4
PKS_001.008.462.001,LOC,Khu Túc,7,2,15,16
PKS_001.008.462.001,LOC,Trường Lĩnh,11,2,22,23
PKS_001.008.462.002,LOC,Lâm Ấp,6,2,0,1
PKS_001.008.462.002,LOC,Giao Châu,9,2,3,4
PKS_001.008.462.002,LOC,Chiến,5,1,14,14
PKS_001.008.462.003,PER,Quân Lâm Ấp,11,3,0,2
PKS_001.008.462.003,LOC,Khu Túc,7,2,6,7
PKS_001.008.462.004,TITLE,Thủy kinh chú sơ,16,4,4,7
PKS_001.008.462.004,LOC,nam,3,1,22,22
PKS_001.008.462.004,LOC,bắc,3,1,25,25
PKS_001.008.462.004,LOC,đông,4,1,30,30
PKS_001.008.462.004,LOC,tây,3,1,33,33
PKS_001.008.462.005,LOC,Tây,3,1,1,1
PKS_001.008.462.005,NUM,10,2,1,6,6
PKS_001.008.462.005,NUM,6,1,1,10,10
PKS_001.008.462.005,NUM,170,3,1,12,12
PKS_001.008.462.005,LOC,Đông Tây,8,2,14,15
PKS_001.008.462.005,NUM,650,3,1,18,18
PKS_001.008.462.005,NUM,hai,3,1,25,25
PKS_001.008.462.005,NUM,một,3,1,33,33
PKS_001.008.462.006,NUM,5,1,1,9,9
PKS_001.008.462.006,NUM,"7,8",3,1,23,23
PKS_001.008.462.006,NUM,"5,6",3,1,28,28
PKS_001.008.462.007,PER,Thành,5,1,0,0
PKS_001.008.462.007,NUM,13,2,1,2,2
PKS_001.008.462.007,LOC,Lâm Ấp,6,2,17,18
PKS_001.008.462.007,LOC,Khu Túc,7,2,25,26
PKS_001.008.462.008,PER,Phạm Hùng,9,2,12,13
PKS_001.008.462.008,TME,khoảng năm 270,14,3,15,17
PKS_001.008.462.008,NUM,3,1,1,19,19
PKS_001.008.462.008,LOC,Trung Quốc,10,2,23,24
PKS_001.008.462.008,NUM,268,3,1,30,30
PKS_001.008.462.008,NUM,282,3,1,32,32
PKS_001.008.462.008,LOC,Lâm Ấp,6,2,35,36
PKS_001.008.462.008,NUM,4,1,1,48,48
PKS_001.008.462.009,PER,Phạm Hùng,9,2,2,3
PKS_001.008.462.009,LOC,Lâm Ấp,6,2,7,8
PKS_001.008.462.009,LOC,Khu Túc5,8,2,16,17
PKS_001.008.462.009,LOC,Khánh Hòa,9,2,22,23
PKS_001.008.462.009,LOC,Kauthara,8,1,25,25
PKS_001.008.462.010,PER,Phạm Hùng,9,2,0,1
PKS_001.008.462.010,LOC,Trung,5,1,19,19
PKS_001.008.462.010,LOC,Amavarati,9,1,21,21
PKS_001.008.462.010,LOC,Quảng Nam,9,2,23,24
PKS_001.008.462.010,LOC,Vijaya,6,1,26,26
PKS_001.008.462.010,LOC,Bình Định,9,2,28,29
PKS_001.008.462.010,LOC,Aryaru,6,1,36,36
PKS_001.008.462.010,LOC,Phú Yên,7,2,38,39
PKS_001.008.462.011,TME,năm 271,7,2,1,2
PKS_001.008.462.011,TME,năm 282,7,2,4,5
PKS_001.008.462.011,PER,Phạm Hùng,9,2,7,8
PKS_001.008.462.011,PER,Phù,3,1,13,13
PKS_001.008.463.001,PER,Nam,3,1,0,0
PKS_001.008.463.001,PER,Phạm Tầm,8,2,2,3
PKS_001.008.463.001,LOC,Giao Châu,9,2,14,15
PKS_001.008.463.002,TITLE,Thứ sử,6,2,0,1
PKS_001.008.463.002,LOC,Giao Châu,9,2,2,3
PKS_001.008.463.002,PER,Đào Hoàng,9,2,5,6
PKS_001.008.463.002,LOC,Lâm Áp,6,2,18,19
PKS_001.008.463.002,LOC,Giao Châu,9,2,26,27
PKS_001.008.463.002,LOC,Lâm Áp,6,2,32,33
PKS_001.008.463.003,TITLE,Tướng,5,1,0,0
PKS_001.008.463.003,PER,Di,2,1,1,1
PKS_001.008.463.003,PER,Phạm Hùng,9,2,3,4
PKS_001.008.463.004,LOC,Phù Nam,7,2,5,6
PKS_001.008.463.005,LOC,Ngô,3,1,5,5
PKS_001.008.463.006,LOC,Ngô,3,1,8,8
PKS_001.008.463.006,LOC,Nam,3,1,15,15
PKS_001.008.463.006,NUM,10,2,1,17,17
PKS_001.008.463.007,NUM,8 nghìn,7,2,9,10
PKS_001.008.463.007,LOC,phương Nam,10,2,14,15
PKS_001.008.463.007,NUM,2.400,5,1,34,34
PKS_001.008.464.001,PER,Phạm Dật,8,2,0,1
PKS_001.008.464.001,NUM,336,3,1,5,5
PKS_001.008.464.001,TITLE,Tể tướng,8,2,7,8
PKS_001.008.464.001,PER,Phạm Văn,8,2,9,10
PKS_001.008.464.002,PER,Phạm Văn,8,2,2,3
PKS_001.008.464.002,LOC,Lâm Ấp,6,2,9,10
PKS_001.008.464.003,PER,Phạm Văn,8,2,0,1
PKS_001.008.464.003,NUM,4 vạn,5,2,11,12
PKS_001.008.464.003,NUM,5 vạn,5,2,14,15
PKS_001.008.464.003,LOC,Đại Kỳ Giới,11,3,30,32
PKS_001.008.464.003,LOC,Tiểu Kỳ Giới,12,3,34,36
PKS_001.008.464.003,LOC,Tây Nguyên,10,2,44,45
PKS_001.008.464.004,PER,Phạm Văn,8,2,0,1
PKS_001.008.464.004,LOC,Khu Túc,7,2,16,17
PKS_001.008.464.005,NUM,2100,4,1,7,7
PKS_001.008.464.005,NUM,8,1,1,11,11
PKS_001.008.464.005,NUM,16,2,1,14,14
PKS_001.008.464.006,TME,Năm 340,7,2,0,1
PKS_001.008.464.006,PER,Phạm Văn,8,2,3,4
PKS_001.008.464.006,LOC,Trung Hoa,9,2,8,9
PKS_001.008.464.006,LOC,Nhật Nam,8,2,17,18
PKS_001.008.464.006,LOC,Tây Quyển,9,2,23,24
PKS_001.008.464.006,LOC,Tỷ Ảnh,6,2,26,27
PKS_001.008.464.006,LOC,Chu Ngô,7,2,29,30
PKS_001.008.464.006,LOC,Lô Dung,7,2,32,33
PKS_001.008.464.006,LOC,Hàm Hoan,8,2,41,42
PKS_001.008.464.006,LOC,Hà Tĩnh,7,2,44,45
PKS_001.008.464.006,LOC,Lâm Áp,6,2,50,51
PKS_001.008.464.007,TME,Năm 347,7,2,0,1
PKS_001.008.464.007,PER,Phạm Văn,8,2,3,4
PKS_001.008.464.007,LOC,Nhật Nam,8,2,10,11
PKS_001.008.464.007,LOC,Tây Quyển,9,2,15,16
PKS_001.008.464.007,TITLE,Thái thú,8,2,19,20
PKS_001.008.464.007,PER,Hạ Hầu Lãm,10,3,21,23
PKS_001.008.464.007,LOC,Hoành Sơn,9,2,27,28
PKS_001.008.464.007,LOC,Hà Tĩnh,7,2,31,32
PKS_001.008.464.007,LOC,Khu Túc,7,2,44,45
PKS_001.008.464.008,TME,Vĩnh Hòa năm thứ 3,18,5,11,15
PKS_001.008.464.008,NUM,347,3,1,17,17
PKS_001.008.464.008,TME,Xuân tháng 3,12,3,20,22
PKS_001.008.464.008,PER,Phạm Văn,8,2,24,25
PKS_001.008.464.008,LOC,Lâm Ấp,6,2,27,28
PKS_001.008.464.008,LOC,Nhật Nam,8,2,31,32
PKS_001.008.464.008,TITLE,Thái thú,8,2,35,36
PKS_001.008.464.008,PER,Hạ Hầu Lãm,10,3,37,39
PKS_001.008.464.009,TME,tháng 7,7,2,2,3
PKS_001.008.464.009,PER,Phạm Văn,8,2,5,6
PKS_001.008.464.009,LOC,Nhật Nam,8,2,10,11
PKS_001.008.464.009,TITLE,Đốc hộ,6,2,14,15
PKS_001.008.464.009,PER,Lưu Hùng,8,2,16,17
PKS_001.008.464.009,LOC,An Nam,6,2,19,20
PKS_001.008.464.009,TITLE,Vĩnh Hòa,8,2,33,34
PKS_001.008.464.009,NUM,345,3,1,36,36
PKS_001.008.464.009,NUM,356,3,1,38,38
PKS_001.008.464.009,TITLE,Mục đế,6,2,41,42
PKS_001.008.464.009,PER,Hạ Hầu Lãm,10,3,46,48
PKS_001.008.464.009,TITLE,Thái thú,8,2,52,53
PKS_001.008.464.009,LOC,Nhật Nam,8,2,55,56
PKS_001.008.464.010,PER,Phạm Văn,8,2,5,6
PKS_001.008.464.010,PER,Lãm,3,1,8,8
PKS_001.008.464.010,LOC,Nhật Nam,8,2,17,18
PKS_001.008.464.010,LOC,Lâm Ấp,6,2,24,25
PKS_001.008.464.010,PER,Phạm Văn,8,2,27,28
PKS_001.008.464.010,LOC,Nhật Nam,8,2,32,33
PKS_001.008.464.010,PER,Chu Phiên,9,2,35,36
PKS_001.008.464.010,TITLE,Đốc hộ,6,2,39,40
PKS_001.008.464.010,PER,Lưu Hùng,8,2,42,43
PKS_001.008.464.010,LOC,Nhật Nam,8,2,47,48
PKS_001.008.464.010,PER,Văn,3,1,50,50
PKS_001.008.464.010,LOC,Cửu Chân,8,2,58,59
PKS_001.008.464.010,LOC,Cửu Chân,8,2,63,64
PKS_001.008.465.002,TME,Năm 349,7,2,0,1
PKS_001.008.465.002,TITLE,Đốc hộ,6,2,4,5
PKS_001.008.465.002,PER,Đằng Tuấn,9,2,7,8
PKS_001.008.465.002,LOC,Giao Châu,9,2,11,12
PKS_001.008.465.002,LOC,Quảng Châu,10,2,14,15
PKS_001.008.465.002,PER,Phạm Văn,8,2,18,19
PKS_001.008.465.002,LOC,Lô Dung,7,2,21,22
PKS_001.008.465.002,PER,Văn,3,1,25,25
PKS_001.008.465.003,PER,Đằng Tuấn,9,2,0,1
PKS_001.008.465.003,LOC,Cửu Chân,8,2,5,6
PKS_001.008.465.003,PER,Phạm Vãn,8,2,9,10
PKS_001.008.465.003,PER,Phạm Phật,9,2,18,19
PKS_001.008.465.004,LOC,Hoành Sơn,9,2,9,10
PKS_001.008.465.004,LOC,Lâm Âp,6,2,15,16
PKS_001.008.465.005,PER,Phạm Phật,9,2,0,1
PKS_001.008.465.005,LOC,Nhật Nam,8,2,9,10
PKS_001.008.465.006,TME,Năm 351,7,2,0,1
PKS_001.008.465.006,PER,Phạm Phật,9,2,3,4
PKS_001.008.465.006,LOC,Cửu Chân,8,2,9,10
PKS_001.008.465.006,TITLE,Đốc hộ,6,2,13,14
PKS_001.008.465.006,PER,Đằng Tuấn,9,2,16,17
PKS_001.008.465.006,TITLE,Thứ sử,6,2,19,20
PKS_001.008.465.006,LOC,Giao Châu,9,2,21,22
PKS_001.008.465.006,PER,Dương Bình,10,2,24,25
PKS_001.008.465.007,PER,Dương Bình,10,2,0,1
PKS_001.008.465.007,PER,Đằng Tuấn,9,2,3,4
PKS_001.008.465.007,LOC,Thọ Linh,8,2,11,12
PKS_001.008.465.007,LOC,Khu Túc,7,2,15,16
PKS_001.008.465.007,PER,Phạm Phật,9,2,18,19
PKS_001.008.465.008,PER,Đằng Tuấn,9,2,0,1
PKS_001.008.465.008,LOC,Bắc,3,1,16,16
PKS_001.008.465.009,TME,thời gian này,13,3,7,9
PKS_001.008.465.009,TITLE,Thủy kinh chú,13,3,11,13
PKS_001.008.465.009,TME,năm Vĩnh Hòa thứ 5,18,5,17,21
PKS_001.008.465.009,TITLE,Tây chinh,9,2,24,25
PKS_001.008.465.009,PER,Hoàn Ôn,7,2,27,28
PKS_001.008.465.009,TITLE,Đốc hộ,6,2,30,31
PKS_001.008.465.009,PER,Đằng Tuấn,9,2,33,34
PKS_001.008.465.009,LOC,Giao Châu,9,2,37,38
PKS_001.008.465.009,LOC,Quảng Châu,10,2,40,41
PKS_001.008.465.009,PER,Phạm Văn,8,2,44,45
PKS_001.008.465.009,LOC,Lô Dung,7,2,48,49
PKS_001.008.465.009,LOC,Nhật Nam,8,2,52,53
PKS_001.008.465.009,PER,Văn,3,1,56,56
PKS_001.008.465.010,PER,Tuấn,4,1,0,0
PKS_001.008.465.010,LOC,Cửu Chân,8,2,5,6
PKS_001.008.465.010,PER,Văn,3,1,13,13
PKS_001.008.465.010,PER,Phật,4,1,19,19
PKS_001.008.465.011,TME,Năm thứ 7,9,3,0,2
PKS_001.008.465.011,PER,Tuấn,4,1,4,4
PKS_001.008.465.011,TITLE,Thứ sử,6,2,6,7
PKS_001.008.465.011,LOC,Giao Châu,9,2,8,9
PKS_001.008.465.011,PER,Dương Bình,10,2,11,12
PKS_001.008.465.011,LOC,Thọ Linh,8,2,18,19
PKS_001.008.465.011,LOC,Lang Hồ,7,2,23,24
PKS_001.008.465.011,PER,Phật,4,1,27,27
PKS_001.008.465.011,LOC,Nhật Nam,8,2,33,34
PKS_001.008.465.012,NUM,50,2,1,10,10
PKS_001.008.465.013,PER,Tân,3,1,0,0
PKS_001.008.465.013,PER,Bình,4,1,2,2
PKS_001.008.465.013,PER,Phật,4,1,7,7
PKS_001.008.465.014,PER,Phật,4,1,0,0
PKS_001.008.465.014,TITLE,đại soái,8,2,8,9
PKS_001.008.465.015,PER,Tuấn,4,1,0,0
PKS_001.008.465.015,PER,Trần Diên,9,2,5,6
PKS_001.008.465.015,PER,Phật,4,1,9,9
PKS_001.008.465.016,PER,Phạm Phật,9,2,2,3
PKS_001.008.465.016,LOC,Nhật Nam,8,2,14,15
PKS_001.008.465.016,LOC,Giao Châu,9,2,33,34
PKS_001.008.465.017,TME,Năm 353,7,2,0,1
PKS_001.008.465.017,TITLE,Thứ sử,6,2,3,4
PKS_001.008.465.017,LOC,Giao Châu,9,2,5,6
PKS_001.008.465.017,PER,Nguyễn Phu,10,2,8,9
PKS_001.008.465.017,LOC,Lâm Áp,6,2,15,16
PKS_001.008.465.017,NUM,50,2,1,20,20
PKS_001.008.465.017,PER,Phạm Phật,9,2,23,24
PKS_001.008.466.001,TME,năm 357,7,2,3,4
PKS_001.008.466.001,PER,Phạm Phật,9,2,6,7
PKS_001.008.466.001,LOC,Nhật Nam,8,2,13,14
PKS_001.008.466.002,TME,Năm 359,7,2,0,1
PKS_001.008.466.002,TITLE,Thứ sử,6,2,3,4
PKS_001.008.466.002,LOC,Giao Châu,9,2,5,6
PKS_001.008.466.002,PER,Ôn Phóng Chi,12,3,8,10
PKS_001.008.466.002,LOC,Lâm Ắp,6,2,21,22
PKS_001.008.466.002,LOC,Thọ Linh,8,2,26,27
PKS_001.008.466.002,LOC,Lâm Ấp,6,2,30,31
PKS_001.008.466.003,PER,Phạm Phật,9,2,0,1
PKS_001.008.466.003,LOC,Nhật Nam,8,2,16,17
PKS_001.008.466.003,LOC,Ôn Công,7,2,21,22
PKS_001.008.466.003,LOC,Chân Mây,8,2,24,25
PKS_001.008.466.003,LOC,Thừa Thiên Huế,14,3,27,29
PKS_001.008.466.003,LOC,Lâm Âp,6,2,37,38
PKS_001.008.466.004,TME,năm 361,7,2,1,2
PKS_001.008.466.004,LOC,Lâm Ắp,6,2,4,5
PKS_001.008.466.004,TITLE,Thứ sử,6,2,10,11
PKS_001.008.466.004,LOC,Giao Châu,9,2,12,13
PKS_001.008.466.004,PER,Đằng Hàm,8,2,15,16
PKS_001.008.466.004,NUM,1,1,1,24,24
PKS_001.008.466.004,PER,Phạm Phật,9,2,28,29
PKS_001.008.466.004,LOC,Nhật Nam,8,2,35,36
PKS_001.008.466.005,TME,372,3,1,3,3
PKS_001.008.466.005,TME,377,3,1,5,5
PKS_001.008.466.005,PER,Phạm Phật,9,2,7,8
PKS_001.008.466.005,LOC,Trung Hoa,9,2,13,14
PKS_001.008.466.005,NUM,2,1,1,17,17
PKS_001.008.466.005,PER,Phạm Phật,9,2,19,20
PKS_001.008.466.005,TME,380,3,1,23,23
PKS_001.008.466.005,PER,Phạm Hồ Đạt,11,3,27,29
PKS_001.008.466.006,TME,Thời điểm,9,2,0,1
PKS_001.008.466.006,PER,Phạm Hồ Đạt,11,3,2,4
PKS_001.008.466.006,NUM,380,3,1,8,8
PKS_001.008.466.006,LOC,Giao Châu,9,2,16,17
PKS_001.008.466.007,TME,tháng 10 năm Canh Thìn (380),28,6,2,7
PKS_001.008.466.007,TITLE,Thái thú,8,2,10,11
PKS_001.008.466.007,LOC,Cửu Chân,8,2,13,14
PKS_001.008.466.007,PER,Lý Tốn,6,2,16,17
PKS_001.008.466.008,TITLE,Vua,3,1,0,0
PKS_001.008.466.008,PER,Tấn Hiếu đế,11,3,1,3
PKS_001.008.466.008,TITLE,Thái thú,8,2,5,6
PKS_001.008.466.008,LOC,Giao Chỉ,8,2,7,8
PKS_001.008.466.008,PER,Đỗ Viện,7,2,10,11
PKS_001.008.466.008,PER,Lý Tốn,6,2,17,18
PKS_001.008.466.008,PER,Đỗ Viện,7,2,20,21
PKS_001.008.466.008,TITLE,Thứ sử,6,2,25,26
PKS_001.008.466.008,LOC,Giao Châu,9,2,27,28
PKS_001.008.466.009,NUM,380,3,1,8,8
PKS_001.008.466.009,NUM,413,3,1,10,10
PKS_001.008.466.009,PER,Phạm Hồ Đạt,11,3,12,14
PKS_001.008.466.009,NUM,3,1,1,16,16
PKS_001.008.466.009,LOC,Nhật Nam,8,2,21,22
PKS_001.008.466.009,LOC,Cửu Đức,7,2,24,25
PKS_001.008.466.009,LOC,Giao Chi,8,2,29,30
PKS_001.008.466.010,TME,Tháng 3 năm Kỷ Hợi (399),24,6,0,5
PKS_001.008.466.010,PER,Phạm Hồ Đạt,11,3,7,9
PKS_001.008.466.010,LOC,Nhật Nam,8,2,14,15
PKS_001.008.466.010,TITLE,Thái thủ,8,2,18,19
PKS_001.008.466.010,LOC,Nhật Nam,8,2,20,21
PKS_001.008.466.010,PER,Cảnh Nguyên,11,2,23,24
PKS_001.008.466.010,LOC,Cửu Đức,7,2,29,30
PKS_001.008.466.010,TITLE,Thái thú,8,2,33,34
PKS_001.008.466.010,PER,Tào Bính,8,2,35,36
PKS_001.008.466.010,LOC,Giao Châu,9,2,42,43
PKS_001.008.466.010,TITLE,Thứ sử,6,2,46,47
PKS_001.008.466.010,LOC,Giao Châu,9,2,48,49
PKS_001.008.466.010,PER,Đỗ Viện,7,2,51,52
PKS_001.008.466.010,TITLE,Đốc hộ,6,2,54,55
PKS_001.008.466.010,PER,Đặng Dật,8,2,56,57
PKS_001.008.466.010,LOC,Hoành Sơn,9,2,64,65
PKS_001.008.466.010,NUM,3,1,1,66,66
PKS_001.008.466.011,TME,năm Vĩnh Hòa thứ 9 (353),24,6,1,6
PKS_001.008.466.011,TITLE,Thứ sử,6,2,9,10
PKS_001.008.466.011,LOC,Giao Châu,9,2,11,12
PKS_001.008.466.011,LOC,Lâm Ắp,6,2,16,17
PKS_001.008.466.011,NUM,mười lăm,8,2,21,22
PKS_001.008.466.012,NUM,448,3,1,4,4
PKS_001.008.467.001,TME,Năm Đinh Mùi (407),18,4,0,3
PKS_001.008.467.001,PER,Phạm Hồ Đạt,11,3,5,7
PKS_001.008.467.001,LOC,Nhật Nam,8,2,13,14
PKS_001.008.467.001,TITLE,Trưởng sử,9,2,18,19
PKS_001.008.467.002,PER,Đỗ Viện,7,2,0,1
PKS_001.008.467.002,PER,Hải La,6,2,3,4
PKS_001.008.467.002,TITLE,Đốc hộ,6,2,6,7
PKS_001.008.467.002,PER,Nguyễn Phí,10,2,8,9
PKS_001.008.467.002,LOC,Lâm Áp,6,2,15,16
PKS_001.008.467.003,TME,năm Quý Sửu (413),17,4,2,5
PKS_001.008.467.003,PER,Phạm Hồ Đạt,11,3,7,9
PKS_001.008.467.003,LOC,Giao Châu,9,2,18,19
PKS_001.008.467.004,PER,Phạm Hồ Đạt,11,3,0,2
PKS_001.008.467.004,LOC,Nhật Nam,8,2,10,11
PKS_001.008.467.004,LOC,Cửu Chân,8,2,22,23
PKS_001.008.467.005,TITLE,Thứ sử,6,2,0,1
PKS_001.008.467.005,LOC,Giao Châu,9,2,2,3
PKS_001.008.467.005,PER,Đỗ Tuệ Độ,9,3,5,7
PKS_001.008.467.005,PER,Phạm Hồ Đạt,11,3,16,18
PKS_001.008.467.005,PER,Phạm Trân Trân,14,3,20,22
PKS_001.008.467.005,PER,Giao Long,9,2,24,25
PKS_001.008.467.005,PER,Phạm Kiện,9,2,29,30
PKS_001.008.467.005,NUM,100,3,1,37,37
PKS_001.008.467.005,PER,Tức Na Năng,11,3,47,49
PKS_001.008.467.006,PER,Phạm Hồ Đạt,11,3,0,2
PKS_001.008.467.007,LOC,Lâm Ấp,6,2,11,12
PKS_001.008.467.007,PER,Trang Hoa,9,2,17,18
PKS_001.008.467.008,TME,thời gian từ năm 413 đến năm 420,32,8,1,8
PKS_001.008.467.008,PER,Phạm Hồ Đạt,11,3,12,14
PKS_001.008.467.008,TME,năm 415,7,2,26,27
PKS_001.008.467.008,LOC,Lâm Ấp,6,2,29,30
PKS_001.008.467.008,LOC,Giao Châu,9,2,36,37
PKS_001.008.467.009,TME,Năm 413,7,2,0,1
PKS_001.008.467.009,PER,Phạm Hồ Đạt,11,3,7,9
PKS_001.008.467.009,PER,Địch Chân,9,2,11,12
PKS_001.008.467.009,PER,Địch Chân,9,2,17,18
PKS_001.008.467.009,LOC,Ấn Độ,5,2,21,22
PKS_001.008.467.009,PER,Địch Khải,9,2,26,27
PKS_001.008.467.010,PER,Địch Khải,9,2,7,8
PKS_001.008.467.011,PER,Địch Chân,9,2,7,8
PKS_001.008.467.011,TITLE,Tể tướng,8,2,14,15
PKS_001.008.467.011,PER,Tang Lân,8,2,16,17
PKS_001.008.467.012,TME,Năm 420,7,2,0,1
PKS_001.008.467.012,PER,Tàng Lân,8,2,6,7
PKS_001.008.467.012,PER,Địch Chân,9,2,22,23
PKS_001.008.467.012,PER,Văn Địch,8,2,25,26
PKS_001.008.467.013,PER,Văn Địch,8,2,0,1
PKS_001.008.467.013,PER,Phạm Dương Mại I,16,4,5,8
PKS_001.008.467.013,LOC,Lâm Ấp,6,2,23,24
PKS_001.008.467.013,PER,Đỗ Tuệ Độ,9,3,26,28
PKS_001.008.467.013,TME,năm 420,7,2,30,31
PKS_001.008.467.014,PER,Thái,4,1,2,2
PKS_001.008.467.014,LOC,Đốt,3,1,4,4
PKS_001.008.467.014,NUM,19,2,1,6,6
PKS_001.008.467.015,LOC,Nước Lâm Áp,11,3,0,2
PKS_001.008.467.015,PER,Tuệ Độ,6,2,5,6
PKS_001.008.468.001,NUM,421,3,1,2,2
PKS_001.008.468.001,PER,Dương Mại II,12,3,5,7
PKS_001.008.468.001,NUM,97,2,1,16,16
PKS_001.008.468.001,NUM,57,2,1,19,19
PKS_001.008.468.001,LOC,Di Man,6,2,21,22
PKS_001.008.468.001,TME,Vĩnh Sơ thứ 2 (421),19,5,28,32
PKS_001.008.468.001,TITLE,Cao tổ,6,2,34,35
PKS_001.008.468.001,LOC,Lâm Ấp,6,2,38,39
PKS_001.008.468.001,PER,Phạm Dương Mại,14,3,41,43
PKS_001.008.468.002,PER,Phạm Dương Mại II,17,4,6,9
PKS_001.008.468.002,LOC,Trung Hoa,9,2,18,19
PKS_001.008.468.002,NUM,430,3,1,22,22
PKS_001.008.468.002,NUM,433,3,1,24,24
PKS_001.008.468.002,NUM,434,3,1,26,26
PKS_001.008.468.002,NUM,438,3,1,28,28
PKS_001.008.468.002,NUM,439,3,1,30,30
PKS_001.008.468.002,NUM,441,3,1,32,32
PKS_001.008.468.002,LOC,Giao Châu,9,2,45,46
PKS_001.008.468.003,TME,Năm Nguyên Gia thứ nhất (424),29,6,0,5
PKS_001.008.468.003,PER,Dương Mại II,12,3,7,9
PKS_001.008.468.003,LOC,Nhật Nam,8,2,16,17
PKS_001.008.468.003,PER,Cừu Đức,7,2,19,20
PKS_001.008.468.004,TITLE,Thứ sử,6,2,0,1
PKS_001.008.468.004,LOC,Giao Châu,9,2,2,3
PKS_001.008.468.004,PER,Đỗ Hoàng Văn,12,3,5,7
PKS_001.008.468.004,PER,Vương Huy Chi,13,3,26,28
PKS_001.008.468.004,TITLE,Thứ sử,6,2,33,34
PKS_001.008.468.004,LOC,Giao Châu,9,2,35,36
PKS_001.008.468.004,PER,Hoàng Văn,9,2,38,39
PKS_001.008.468.005,TME,Năm 430,7,2,0,1
PKS_001.008.468.005,PER,Dương Mại,9,2,3,4
PKS_001.008.468.005,LOC,Tống,4,1,8,8
PKS_001.008.468.005,LOC,Giao Châu,9,2,19,20
PKS_001.008.468.005,TME,năm sau,7,2,24,25
PKS_001.008.468.005,TME,431,3,1,27,27
PKS_001.008.468.005,PER,Dương Mại II,12,3,29,31
PKS_001.008.468.005,NUM,100,3,1,35,35
PKS_001.008.468.005,LOC,Thọ Linh,8,2,46,47
PKS_001.008.468.005,LOC,Tứ Hội,6,2,49,50
PKS_001.008.468.005,LOC,Cửu Đức,7,2,52,53
PKS_001.008.468.006,TITLE,Thứ sừ,6,2,0,1
PKS_001.008.468.006,LOC,Giao Châu,9,2,2,3
PKS_001.008.468.006,PER,Vương Huy Chi,13,3,5,7
PKS_001.008.468.006,TITLE,đội chủ,7,2,9,10
PKS_001.008.468.006,PER,Tướng Đạo Sinh,14,3,11,13
PKS_001.008.468.006,NUM,3.000,5,1,15,15
PKS_001.008.468.006,LOC,Phù Nam,7,2,23,24
PKS_001.008.468.006,LOC,Phù Nam,7,2,26,27
PKS_001.008.468.007,NUM,431,3,1,15,15
PKS_001.008.468.007,NUM,8,1,1,23,23
PKS_001.008.468.007,LOC,Lâm Ấp,6,2,27,28
PKS_001.008.468.007,PER,Phạm Dương Mại,14,3,30,32
PKS_001.008.468.007,LOC,Cửu Chân,8,2,35,36
PKS_001.008.468.008,PER,Ngô Thi Sĩ,10,3,0,2
PKS_001.008.468.008,TITLE,Thứ sử,6,2,7,8
PKS_001.008.468.008,LOC,Giao Châu,9,2,9,10
PKS_001.008.468.008,PER,Tướng Đạo Sinh,14,3,14,16
PKS_001.008.468.009,LOC,Khu Túc,7,2,3,4
PKS_001.008.468.010,PER,Lê Tắc,6,2,4,5
PKS_001.008.468.010,TME,Nguyên Gia,10,2,12,13
PKS_001.008.468.010,NUM,424,3,1,15,15
